number;name;address;position;banking;bonus;status;contract_name;bike_stands;available_bike_stands;available_bikes;last_update
23011;23011 - BINEAU (LEVALLOIS);16 BOULEVARD BINEAU - 92300 LEVALLOIS-PERRET;48.8866813725, 2.28402369122;True;False;CLOSED;Paris;25;1;0;2017-11-06T12:18:28+01:00
18026;18026 - RUISSEAU ORDENER;37 RUE DU RUISSEAU - 75018 PARIS;48.892895284, 2.34011963244;True;False;CLOSED;Paris;33;0;0;2017-11-06T12:20:25+01:00
18048;18048 - PORTE DE LA CHAPELLE;29 BOULEVARD NEY - 75018 PARIS;48.8983850227, 2.36087734923;True;False;CLOSED;Paris;72;0;0;2017-11-06T12:20:25+01:00
20044;20044 - DAVOUT VOLGA;63 BOULEVARD DAVOUT / ANGLE 84 RUE VOLGA 75020 PARIS;48.85291968, 2.41052290978;True;False;CLOSED;Paris;27;0;0;2017-11-06T13:16:48+01:00
18031;18031 - ALBERT KAHN;67 RUE CHAMPIONNET - 75018 PARIS;48.8957969798, 2.34558558413;True;False;CLOSED;Paris;46;0;0;2017-11-06T13:33:12+01:00
18122;18122 - BINET;5 RUE BINET - 75018 PARIS;48.8992688633, 2.34296347731;True;False;CLOSED;Paris;29;0;0;2017-11-06T15:39:33+01:00
20011;20011 - PYRÉNÉES-DAGORNO;103 RUE DES PYRENNEES - 75020 PARIS;48.855501354, 2.40516852064;True;False;CLOSED;Paris;21;0;0;2017-11-06T16:02:19+01:00
8017;08017 - ROCHER;14 RUE ROCHER - 75008 PARIS;48.8760793292, 2.32273156205;True;False;CLOSED;Paris;64;0;0;2017-11-06T19:04:27+01:00
20007;20007 - BUZENVAL;52 RUE BUZENVAL - 75020 PARIS;48.851617205, 2.40151359731;True;False;CLOSED;Paris;50;0;0;2017-11-07T07:40:09+01:00
14018;14018 - PORTE D'ORLEANS;6 PLACE DU 25 AOUT 1944 - 75014 PARIS;48.8228575017, 2.32504267092;True;False;CLOSED;Paris;47;0;0;2017-11-07T07:56:35+01:00
1026;01026 - COLONEL DRIANT;PLACE DU LIEUTENANT HENRI KARCHER - 75001 PARIS;48.8634305019, 2.34016976702;True;False;CLOSED;Paris;31;0;0;2017-11-07T08:16:27+01:00
15114;15114 - PASTEUR COTENTIN;FACE 1 RUE DU COTENTIN - 75015 PARIS;48.83893691, 2.31616841206;True;True;CLOSED;Paris;33;0;0;2017-11-07T08:21:29+01:00
21011;21011 - SILLY (BOULOGNE BILLANCOURT);153 RUE DE SILLY - 92100 BOULOGNE BILLANCOURT;48.8322746602, 2.23401640135;True;False;CLOSED;Paris;23;0;0;2017-11-07T08:31:19+01:00
14028;14028 - PLAISANCE ALESIA;164 RUE ALESIA - 75014 PARIS;48.8316397041, 2.31515852905;True;False;CLOSED;Paris;47;0;0;2017-11-07T08:48:48+01:00
11011;11011 - RICHARD LENOIR;FACE 86 BOULEVARD RICHARD LENOIR - 75011 PARIS;48.8618048521, 2.37265142827;True;False;CLOSED;Paris;25;0;0;2017-11-07T08:48:16+01:00
17029;17029 - PLACE AIMÉE MAILLART;29 RUE PIERRE DEMOURS - 75017 PARIS;48.8814111012, 2.29482820074;True;False;CLOSED;Paris;36;0;0;2017-11-07T08:59:03+01:00
17110;17110 - LEGENDRE;83 RUE LEGENDRE - 75017 PARIS;48.8877723254, 2.32036786584;True;False;CLOSED;Paris;29;0;0;2017-11-07T09:03:54+01:00
8010;08010 - LIEGE;22 RUE DE LIEGE - 75008 PARIS;48.8795811656, 2.32642735247;True;False;CLOSED;Paris;17;0;0;2017-11-07T09:03:16+01:00
17101;17101 - ALEXANDRE CHARPENTIER;FACE 3 RUE ALEXANDRE CHARPENTIER - 75017 PARIS;48.8843411247, 2.28827375264;True;False;CLOSED;Paris;23;0;0;2017-11-07T09:09:03+01:00
19022;19022 - MEAUX - SECRETAN;53 RUE DE MEAUX - 75019 PARIS;48.8813548433, 2.37333118916;True;False;CLOSED;Paris;23;0;0;2017-11-07T09:33:16+01:00
18019;18019 - MONTCALM;2 RUE MONTCALM - 75018 PARIS;48.8918779571, 2.33544742769;True;True;CLOSED;Paris;49;0;0;2017-11-07T09:43:32+01:00
14020;14020 - PORTE DE MONTROUGE;AV. DE LA PORTE DE MONTROUGE - 75014 PARIS;48.8212167897, 2.32117350214;True;False;CLOSED;Paris;54;0;0;2017-11-07T10:27:50+01:00
18110;18110 - DEPARTEMENT;FACE 53 RUE DU DEPARTEMENT - 75018 PARIS;48.8866656247, 2.36151933794;True;False;CLOSED;Paris;17;0;0;2017-11-07T12:00:22+01:00
31706;31706 - CHATEAU (BAGNOLET);RUE DU CHATEAU - 93170 BAGNOLET;48.8630254923, 2.41562220418;True;True;OPEN;Paris;25;15;10;2017-11-10T09:40:54+01:00
2022;02022 - BONNE NOUVELLE SAINT FIACRE;20 RUE SAINT FIACRE - 75002 PARIS;48.8707827795, 2.34590581139;True;False;CLOSED;Paris;36;0;0;2017-11-10T11:38:44+01:00
14117;14117 - MOUCHOTTE;9 RUE DU COMMANDANT MOUCHOTE 75014 PARIS;48.8393250251, 2.32095412573;True;False;OPEN;Paris;39;37;1;2017-11-12T02:49:16+01:00
8037;08037 - MALSHERBES MONCEAU;75 RUE DE MONCEAU - 75008 PARIS;48.8796064572, 2.31455352419;True;False;CLOSED;Paris;37;0;0;2017-11-13T07:44:18+01:00
13036;13036 - TOLBIAC NATIONALE;86 RUE TOLBIAC - 75013 PARIS;48.8269001997, 2.36517760348;True;False;CLOSED;Paris;36;0;1;2017-11-13T07:54:07+01:00
12030;12030 - WATTIGNIES;245 RUE DE CHARENTON - 75012 PARIS;48.8366757964, 2.39179585556;True;False;CLOSED;Paris;33;1;0;2017-11-13T07:58:04+01:00
14127;14127 - ODESSA;5-7 RUE D'ODESSA - 75014 PARIS;48.8428422781, 2.32444156514;True;False;CLOSED;Paris;40;0;0;2017-11-13T08:00:29+01:00
41301;41301 - CLEMENCEAU (NOGENT);2 AVENUE GEORGES CLEMENCEAU - 94130 NOGENT;48.836125843, 2.47037545127;True;False;CLOSED;Paris;50;0;0;2017-11-13T08:05:59+01:00
8033;08033 - SAINT PHILIPPE DU ROULE;1 RUE DU CDT RIVIERE - 75008 PARIS;48.8727876808, 2.30972258893;True;False;CLOSED;Paris;27;1;0;2017-11-13T08:03:19+01:00
13005;13005 - ARAGO CORDELIERE - VERSION 2;2 RUE DES CORDELIERES - 75013 PARIS;48.835480719, 2.3485724617;True;False;CLOSED;Paris;47;0;0;2017-11-13T08:11:17+01:00
21502;21502 - VERDUN (SURESNES);18 BIS RUE DE VERDUN / COUR MADELAINE - 92150 SURESNES;48.8710030415, 2.22747747677;True;False;CLOSED;Paris;25;0;0;2017-11-13T08:10:18+01:00
6002;06002 - SAINT PÈRES;1 RUE SAINT BENOIT - 75006 PARIS;48.8554999844, 2.33344522003;True;False;CLOSED;Paris;23;0;0;2017-11-13T08:13:15+01:00
15024;15024 - LAOS;88 AVENUE DE SUFFREN - 75015 PARIS;48.8509146082, 2.30129338467;True;False;CLOSED;Paris;22;0;0;2017-11-13T08:15:07+01:00
31003;31003 - PARIS (MONTREUIL);237-241 RUE DE PARIS - 93100 MONTREUIL;48.8549113324, 2.41877242976;True;False;CLOSED;Paris;30;0;0;2017-11-13T08:19:53+01:00
42703;42703 - FONTAINEBLEAU (KREMLIN BICETRE);93 AVENUE DE FONTAINEBLEAU - 94270 LE KREMLIN BICETRE;48.809582338, 2.3626835099;True;True;CLOSED;Paris;45;0;0;2017-11-13T08:24:39+01:00
42007;42007 - PIERRE ET MARIE CURIE (IVRY);Angle Avenue de Verdun et rue Pierre et Marie Curie - 94200 IVRY;48.8128905615, 2.37065026342;True;False;CLOSED;Paris;28;0;0;2017-11-13T08:29:58+01:00
17026;17026 - WAGRAM COURCELLES;105 RUE JOUFFROY D'ABBANS - 75017 PARIS;48.8818571507, 2.30113837818;True;False;CLOSED;Paris;41;0;0;2017-11-13T08:28:20+01:00
13019;13019 - AURIOL QUAI DE LA GARE;20 RUE FERNAND BRAUDEL - 75013 PARIS;48.8363622524, 2.37237538906;True;False;CLOSED;Paris;36;0;0;2017-11-13T08:31:33+01:00
7102;07102 - SAINTE CLOTHILDE;FACE 19 RUE CASIMIR PERIER - 75007 PARIS;48.8578291107, 2.31914905258;True;False;CLOSED;Paris;42;0;0;2017-11-13T08:36:16+01:00
15039;15039 - CHARLES VALLIN;133 RUE DE L'ABBE GROULT - 75015 PARIS;48.8360583939, 2.30186596838;True;False;CLOSED;Paris;12;0;0;2017-11-13T08:35:00+01:00
8047;08047 - GEORGE V;28 AVENUE GEORGE V - 75008 PARIS;48.8681659406, 2.30127460932;True;False;CLOSED;Paris;32;0;0;2017-11-13T08:48:33+01:00
35002;35002 - JAURES 2 (PANTIN);130 RUE JEAN JAURES - 93500 PANTIN;48.9072260127, 2.39612920045;True;False;CLOSED;Paris;31;0;0;2017-11-13T09:20:05+01:00
31703;31703 - CARNOT (BAGNOLET);177 RUE SADI CARNOT - 93170 BAGNOLET;48.8752669984, 2.42364949052;True;True;CLOSED;Paris;27;0;0;2017-11-13T09:22:03+01:00
18035;18035 - PORTE MONTMARTRE;FACE 66 RUE RENE BINET - 75018 PARIS;48.8991359901, 2.33689345356;True;False;CLOSED;Paris;37;0;0;2017-11-13T09:22:29+01:00
3011;03011 - TURBIGO;55 RUE TURBIGO - 75003 PARIS;48.8655841911, 2.35627844763;True;False;CLOSED;Paris;31;0;0;2017-11-13T09:34:59+01:00
18011;18011 - HERBERT;85 RUE PAJOL - 75018 PARIS;48.8928457112, 2.36342901628;True;False;CLOSED;Paris;35;0;0;2017-11-13T09:40:11+01:00
3013;03013 - RUE DE SEVIGNE;36 RUE DE SEVIGNE - 75003 PARIS;48.8569541481, 2.36289742023;True;False;CLOSED;Paris;14;0;0;2017-11-13T09:38:13+01:00
22003;22003 - BEFFROY (NEUILLY);3 RUE BEFFROY - 92200 NEUILLY;48.8867049831, 2.26126351803;True;False;CLOSED;Paris;25;0;0;2017-11-13T09:50:11+01:00
1003;01003 - RIVOLI SAINT DENIS;7 RUE SAINT DENIS - 75001 PARIS;48.8591502873, 2.34762008768;True;False;CLOSED;Paris;50;0;0;2017-11-13T09:54:16+01:00
7026;07026 - PLACE DE FINLANDE;39 QUAI D'ORSAY - 75007 PARIS;48.86269, 2.31138;True;False;CLOSED;Paris;25;0;0;2017-11-13T09:54:07+01:00
17020;17020 - NICARAGUA;49 RUE JOUFFROY D'ABBANS - 75017 PARIS;48.8850699437, 2.30708321666;True;False;CLOSED;Paris;26;0;0;2017-11-13T09:57:03+01:00
8027;08027 - MAIRIE DU 8 ÈME;28 RUE DE MADRID - 75008 PARIS;48.8779840275, 2.31840486278;True;False;CLOSED;Paris;14;0;0;2017-11-13T10:01:19+01:00
1004;01004 - MARGUERITE DE NAVARRE;12 RUE DES HALLES - 75001 PARIS;48.8598963144, 2.34675666755;True;False;CLOSED;Paris;42;0;0;2017-11-13T10:06:17+01:00
14001;14001 - EDGAR QUINET;13 BOULEVARD EDGAR QUINET - 75014 PARIS;48.8411562165, 2.32444878952;True;False;CLOSED;Paris;27;0;0;2017-11-13T10:04:15+01:00
11035;11035 - GONCOURT;140 AVENUE PARMENTIER - 75011 PARIS;48.8694696053, 2.37153681066;True;False;CLOSED;Paris;53;0;0;2017-11-13T10:04:10+01:00
8034;08034 - HAUSSMANN COURCELLES;49 RUE DE BERRI - 75008 PARIS;48.87481039, 2.30831406419;True;False;CLOSED;Paris;34;0;0;2017-11-13T10:07:13+01:00
19018;19018 - CITÉ DE LA MUSIQUE;FACE 210 AVENUE JEAN JAURES - 75019 PARIS;48.8887860708, 2.39268612207;True;False;CLOSED;Paris;60;0;0;2017-11-13T10:14:01+01:00
18013;18013 - CHATEAU ROUGE;28 RUE POULET - 75018 PARIS;48.8877817707, 2.35051773822;True;False;CLOSED;Paris;17;0;0;2017-11-13T10:16:04+01:00
17025;17025 - COURCELLES;2 RUE DE CHAZELLES - 75017 PARIS;48.8794303755, 2.30346740669;True;False;CLOSED;Paris;35;0;0;2017-11-13T10:23:37+01:00
35007;35007 - DELESSERT (PANTIN);1 RUE  BENJAMIN DELESSERT - 93500 PANTIN;48.8939437132, 2.41802965969;True;False;CLOSED;Paris;21;0;0;2017-11-13T10:19:57+01:00
17117;17117 - PEREIRE SAUSSURE;2 BIS BOULEVARD PEREIRE - 75017 PARIS;48.8881856419, 2.31012053655;True;False;CLOSED;Paris;30;0;0;2017-11-13T10:26:28+01:00
42203;42203 - ELUARD (CHARENTON);FACE AU 7 RUE PAUL ELUARD - 94220 CHARENTON;48.820403894, 2.40840547216;True;False;CLOSED;Paris;32;0;0;2017-11-13T10:48:09+01:00
3001;03001 - CHEMIN VERT BEAUMARCHAIS;69 BOULEVARD BEAUMARCHAIS - 75003 PARIS;48.8580440569, 2.3678326593;True;False;CLOSED;Paris;52;0;0;2017-11-13T11:13:58+01:00
1102;01102 - FRANCAISE – MAUCONSEIL;6 RUE FRANCAISE - 75001 PARIS;48.8640650469, 2.34759791272;True;False;CLOSED;Paris;37;0;0;2017-11-13T11:16:22+01:00
2004;02004 - REAUMUR MONTORGUEIL;83 ALLEE PIERRE LAZAREF - 75002 PARIS;48.8669737142, 2.34863246544;True;False;CLOSED;Paris;17;0;0;2017-11-13T11:14:32+01:00
33005;33005 - REPUBLIQUE 2 (AUBERVILLIERS);FACE AU 106 AVENUE DE LA REPUBLIQUE - 93300 AUBERVILLIERS;48.9063833981, 2.38954750193;True;False;CLOSED;Paris;32;0;0;2017-11-13T11:39:25+01:00
18040;18040 - CHAPELLE MARX DORMOY;29 BOULEVARD DE LA CHAPELLE - 75018 PARIS;48.8845700632, 2.36021557266;True;False;CLOSED;Paris;23;0;0;2017-11-13T11:45:52+01:00
19045;19045 - CANAL SAINT DENIS - BD MACDONALD;145 BOULEVARD MCDONALD - 75019 PARIS;48.8988301928, 2.3793301091;True;False;CLOSED;Paris;65;0;0;2017-11-13T11:45:33+01:00
12009;12009 - DIDEROT;FACE 124 RUE DE CHARENTON - 75012 PARIS;48.8462687898, 2.37926432509;True;False;CLOSED;Paris;18;0;0;2017-11-13T13:18:31+01:00
17111;17111 - LEMERCIER;109 RUE LEMERCIER - 75017 PARIS;48.8900204961, 2.3175909299;True;False;CLOSED;Paris;23;0;0;2017-11-13T13:29:29+01:00
17046;17046 - MAC MAHON;18 AVENUE MAC MAHON - 75017 PARIS;48.8775320841, 2.29451253605;True;False;CLOSED;Paris;25;0;0;2017-11-13T13:50:06+01:00
17119;17119 - TOQUEVILLE;64 RUE DE TOQUEVILLE - 75017 PARIS;48.8849243589, 2.31090855294;True;False;CLOSED;Paris;31;0;0;2017-11-13T13:55:34+01:00
18025;18025 - MAIRIE DU 18 EME;81 RUE MONT-CENIS - 75018 PARIS;48.8929256534, 2.34451792116;True;False;CLOSED;Paris;39;0;0;2017-11-13T13:58:11+01:00
17104;17104 - GENERAL KOENIG;2 BOULEVARD AURELLE DE PALADINES - 75017 PARIS;48.8817256597, 2.28368266167;True;False;CLOSED;Paris;22;0;0;2017-11-14T08:09:15+01:00
33103;33103 - JAURES 2 (PRE SAINT GERVAIS);34 AVENUE JEAN JAURES - 93310 LE PRE SAINT GERVAIS;48.8840012644, 2.40798991939;True;True;CLOSED;Paris;23;0;0;2017-11-14T08:51:25+01:00
11036;11036 - JULES FERRY FAUBOURG DU TEMPLE;FACE 28 RUE JULES FERRY - 75011 PARIS;48.8684101048, 2.36784149724;True;False;CLOSED;Paris;58;0;0;2017-11-14T08:55:21+01:00
18112;18112 - HÔPITAL BICHAT;2 RUE ARTHUR RANC - 75018 PARIS;48.8980143432, 2.33365337616;True;False;CLOSED;Paris;25;0;0;2017-11-14T09:02:59+01:00
2010;02010 - BOULEVARD MONTMARTRE;21 RUE D'UZES - 75002 PARIS;48.8707757573, 2.34316333439;True;False;CLOSED;Paris;30;1;0;2017-11-14T09:00:49+01:00
20034;20034 - SORBIER - MÉNILMONTANT;1 RUE SORBIER - 75020 PARIS;48.8685264711, 2.38979540954;True;False;CLOSED;Paris;24;0;0;2017-11-14T09:29:31+01:00
18009;18009 - LEPINE;12 RUE JEAN FRANCOIS LEPINE - 75018 PARIS;48.886114668, 2.35685562753;True;False;CLOSED;Paris;22;0;0;2017-11-14T09:32:24+01:00
19034;19034 - PANTIN;20 AVENUE DE LA PORTE DE PANTIN - 75019 PARIS;48.8903419552, 2.39781364219;True;False;CLOSED;Paris;46;31;2;2017-11-14T10:47:24+01:00
35011;35011 - D'ORVES (PANTIN);12 RUE HONORE D'ESTIENNE D'ORVES - 93500 PANTIN;48.8904846162, 2.40649821383;True;False;OPEN;Paris;18;17;1;2017-11-17T11:55:55+01:00
18111;18111 - FELIZ ZIEM;2 RUE FELIX ZIEM - 75018 PARIS;48.8894963049, 2.3333936588;True;True;OPEN;Paris;24;0;0;2017-11-19T12:28:32+01:00
9011;09011 - FOLIES BERGERES;14 RUE GEOFFROY MARIE - 75009 PARIS;48.8737819406, 2.34451387634;True;False;OPEN;Paris;20;0;0;2017-11-20T08:40:27+01:00
16019;16019 - HENRI MARTIN;FACE 98 AV. HENRI MARTIN - 75016 PARIS;48.8630253154, 2.2688065502;True;False;CLOSED;Paris;36;0;0;2017-11-20T09:09:30+01:00
17011;17011 - PORTE DE CLICHY FRAGONARD;4 RUE FRAGONARD - 75017 PARIS;48.8941513833, 2.31467800112;True;False;CLOSED;Paris;54;0;0;2017-11-20T09:32:01+01:00
18034;18034 - LEIBNITZ;50 RUE LEIBNITZ - 75018 PARIS;48.8963283485, 2.33339042383;True;False;CLOSED;Paris;41;0;0;2017-11-20T09:42:18+01:00
9014;09014 - FAUBOURG MONTMARTRE;55 RUE DU FAUBOURG MONTMARTRE - 75009 PARIS;48.8753297232, 2.34077266233;True;False;CLOSED;Paris;34;0;0;2017-11-20T09:50:14+01:00
18046;18046 - FOURCHE;12 RUE ETIENNE JOGELLE - 75018 PARIS;48.8879401639, 2.32612442031;True;True;CLOSED;Paris;33;0;0;2017-11-20T10:11:13+01:00
44102;44102 - VERDUN (SAINT MAURICE);14 avenue de Verdun - 94410 SAINT MAURICE;48.8221758049, 2.42150447606;True;False;CLOSED;Paris;25;0;0;2017-11-20T10:15:17+01:00
2009;02009 - BOURSE;1 RUE DES FILLES SAINT THOMAS - 75002 PARIS;48.8688516894, 2.33973140109;True;False;CLOSED;Paris;59;0;0;2017-11-20T10:26:25+01:00
9015;09015 - LAMARTINE;43 RUE LAMARTINE - 75009 PARIS;48.8766221204, 2.33979989932;True;False;CLOSED;Paris;31;0;0;2017-11-20T10:59:25+01:00
6012;06012 - SAINT GERMAIN COPEAU;141 BD SAINT GERMAIN - 75006 PARIS;48.8533052776, 2.33446546188;True;False;CLOSED;Paris;18;0;0;2017-11-20T11:19:12+01:00
23008;23008 - REPUBLIQUE (LEVALLOIS);PLACE DE LA REPUBLIQUE - 92300 LEVALLOIS;48.8931946754, 2.28891416006;True;False;CLOSED;Paris;25;0;0;2017-11-20T11:24:25+01:00
17043;17043 - PLACE GENERAL KOENIG;10 RUE BELIDOR - 75017 PARIS;48.8802336276, 2.28538067947;True;False;CLOSED;Paris;38;0;0;2017-11-20T11:29:21+01:00
43002;43002 - LAGNY (VINCENNES);1 BIS RUE DE LAGNY - 94300 VINCENNES;48.848879019, 2.42619842213;True;False;CLOSED;Paris;25;0;0;2017-11-20T11:44:22+01:00
6027;06027 - VAUGIRARD DESGOFFE;2 RUE BLAISE DESGOFFE - 75006 PARIS;48.8461298915, 2.32424057814;True;False;CLOSED;Paris;31;0;0;2017-11-20T11:56:53+01:00
31704;31704 - HORNET (BAGNOLET);FACE AU 1 RUE JEANNE HORNET - 93170 BAGNOLET;48.8739292, 2.42793357978;True;True;CLOSED;Paris;28;0;0;2017-11-20T12:56:29+01:00
10031;10031 - AQUEDUC;48 RUE LOUIS BLANC - 75010 PARIS;48.88199721, 2.36362521455;True;False;CLOSED;Paris;39;0;0;2017-11-20T12:59:35+01:00
17116;17116 - REIMS;6 BOULEVARD DE REIMS - 75017 PARIS;48.8918344482, 2.30014465995;True;False;CLOSED;Paris;33;0;0;2017-11-20T13:29:19+01:00
19023;19023 - MANIN SIMON BOLIVAR;FACE 1 RUE MANIN - 75019 PARIS;48.8764996541, 2.3794073626;True;True;CLOSED;Paris;23;0;0;2017-11-20T15:29:42+01:00
2002;02002 - MONTORGUEIL ETIENNE MARCEL;32 RUE ETIENNE MARCEL - 75002 PARIS;48.8645823775, 2.34628211167;True;False;CLOSED;Paris;28;0;0;2017-11-21T09:00:14+01:00
21017;21017 - REPUBLIQUE 1 (BOULOGNE-BILLANCOURT);91 BOULEVARD DE LA REPUBLIPQUE - 92100 BOULOGNE-BILLANCOURT;48.8334736793, 2.24390053208;True;False;CLOSED;Paris;56;0;0;2017-11-21T09:24:05+01:00
8103;08103 - D'ARTOIS BERRY;31 RUE D'ARTOIS - 75008 PARIS;48.8737943184, 2.30629955027;True;False;CLOSED;Paris;23;0;0;2017-11-21T09:44:32+01:00
28002;28002 - SOLJENITSYNE (PUTEAUX);BOULEVARD ALEXANDRE SOLJENITSYNE - 92800 PUTEAUX;48.884478, 2.24772065;True;False;CLOSED;Paris;60;0;0;2017-11-21T10:52:20+01:00
21310;21310 - KLEBER (ISSY LES MOULINEAUX);4 RUE KLEBER - 92130 ISSY LES MOULINEAUX;48.8269297674, 2.27225043196;True;False;CLOSED;Paris;24;0;0;2017-11-21T11:29:57+01:00
21704;21704 - REPUBLIQUE (VANVES);2 RUE DE LA REPUBLIQUE - 92170 VANVES;48.8217026999, 2.28539562483;True;False;CLOSED;Paris;25;0;0;2017-11-21T12:05:06+01:00
2021;02021 - CLERY;4 RUE DE CLERY - 75002 PARIS;48.8674674415, 2.34452661511;True;False;CLOSED;Paris;43;0;0;2017-11-21T12:10:04+01:00
22009;22009 - DE GAULLE 2 (NEUILLY);FACE AU 99 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE;48.88119, 2.27186;True;False;CLOSED;Paris;26;0;0;2017-11-21T13:31:33+01:00
21210;21210 - PERI 2 (MONTROUGE);4 RUE GABRIEL PERI - 92120 MONTROUGE;48.8178170939, 2.3240312783;True;False;CLOSED;Paris;32;0;0;2017-11-22T11:29:21+01:00
14009;14009 - COTY TOMBE D'ISSOIRE;49 RUE DE LA TOMBE D'ISSOIRE - 75014 PARIS;48.8305559994, 2.33378329803;True;False;CLOSED;Paris;36;0;0;2017-11-22T12:06:14+01:00
14011;14011 - ALESIA SARRETTE;6 RUE SARRETTE - 75014 PARIS;48.827525292, 2.33172937899;True;False;CLOSED;Paris;23;0;0;2017-11-22T12:43:37+01:00
8044;08044 - VAN DYCK;2 RUE ALFRED DE VIGNY - 75008 PARIS;48.8783613836, 2.30525444822;True;False;CLOSED;Paris;33;0;0;2017-11-22T13:41:36+01:00
18049;18049 - PTE D'AUBERVILLIERS;3-5 BOULEVARD NEY - 75018 PARIS;48.8984521733, 2.36960946334;True;False;CLOSED;Paris;68;0;0;2017-11-22T15:32:27+01:00
5015;05015 - MOUFFETARD EPEE DE BOIS;12 RUE DE L'EPEE DE BOIS - 75005 PARIS;48.8415076374, 2.34998304703;True;False;CLOSED;Paris;63;0;0;2017-11-23T09:32:51+01:00
12016;12016 - PICPUS;43 AVENUE DE SAINT MANDE - 75012 PARIS;48.8451282938, 2.40140070767;True;False;CLOSED;Paris;34;0;0;2017-11-23T10:07:11+01:00
6017;06017 - SENAT CONDE;34 RUE CONDE - 75006 PARIS;48.8495800022, 2.33784843718;True;False;CLOSED;Paris;34;0;0;2017-11-23T10:30:13+01:00
20047;20047 - COURS DE VINCENNES BD DAVOUT;107 COURS DE VINCENNES - 75020 PARIS;48.8473310531, 2.4103900082;True;False;CLOSED;Paris;48;0;0;2017-11-23T11:06:33+01:00
12020;12020 - COURS DE VINCENNES - BD SOULT;FACE 118 COURS DE VINCENNES - 75012 PARIS;48.84698907, 2.41014549656;True;False;CLOSED;Paris;45;0;0;2017-11-23T11:12:05+01:00
4014;04014 - ARCHIVES BLANCS MANTEAUX;29 RUE DES BLANCS MANTEAUX - 75004 PARIS;48.8594027196, 2.35592748654;True;False;CLOSED;Paris;30;0;0;2017-11-23T11:34:40+01:00
16007;16007 - LONGCHAMP;4 RUE DE LONGCHAMP - 75016 PARIS;48.8649104486, 2.292519101;True;False;CLOSED;Paris;39;0;0;2017-11-23T11:49:27+01:00
4017;04017 - PLACE DE L'HOTEL DE VILLE;11 PLACE DE L'HOTEL DE VILLE - 75004 PARIS;48.857232, 2.351621;True;False;CLOSED;Paris;14;0;0;2017-11-23T11:57:36+01:00
7024;07024 - AVENUE RAPP;43 AVENUE RAPP - 75007 PARIS;48.8581690435, 2.30052833004;True;False;CLOSED;Paris;31;0;0;2017-11-23T12:03:18+01:00
15028;15028 - DUPLEIX;54 BOULEVARD DE GRENELLE - 75015 PARIS;48.8513967211, 2.29188931323;True;False;CLOSED;Paris;69;0;0;2017-11-23T12:28:01+01:00
15010;15010 - CAMBRONNE;FACE 3 BD GARIBALDI - 75015 PARIS;48.8475753215, 2.3028631005;True;False;CLOSED;Paris;59;0;0;2017-11-23T12:51:32+01:00
7008;07008 - SOLFERINO;10 RUE DE VILLERSEXEL - 75007 PARIS;48.8583186469, 2.32383843779;True;False;CLOSED;Paris;16;0;0;2017-11-23T13:49:33+01:00
14005;14005 - DENFERT ROCHEREAU;2 AVENUE RENE COTY - 75014 PARIS;48.8331407992, 2.33267222748;True;False;CLOSED;Paris;17;0;0;2017-11-24T07:24:50+01:00
11001;11001 - BASTILLE RICHARD LENOIR;2 BOULEVARD RICHARD LENOIR - 75011 PARIS;48.8538482262, 2.36970148822;True;False;CLOSED;Paris;54;0;0;2017-11-24T08:34:26+01:00
8052;08052 - WASHINGTON;2 RUE BALZAC - 75008 PARIS;48.872882991, 2.29997293264;True;False;CLOSED;Paris;30;0;0;2017-11-24T08:33:41+01:00
8045;08045 - ALMA;FACE 3 AVENUE MONTAIGNE - 75008 PARIS;48.8649209825, 2.30254918239;True;False;CLOSED;Paris;57;0;1;2017-11-24T08:37:06+01:00
8110;08110 - STOCKOLM ROME;6 RUE DE STOCKOLM - 75008 PARIS;48.8771119188, 2.32232932087;True;False;CLOSED;Paris;32;0;0;2017-11-24T08:42:35+01:00
11020;11020 - CHARONNE;1 RUE DE BELFORT - 75011 PARIS;48.856317178, 2.38307245237;True;False;CLOSED;Paris;36;0;0;2017-11-24T09:14:17+01:00
6028;06028 - ODEON QUATRE VENTS;6 RUE DES QUATRE VENTS - 75006 PARIS;48.8517513745, 2.33816169513;True;False;CLOSED;Paris;36;0;0;2017-11-24T09:22:19+01:00
11024;11024 - BOULEVARD VOLTAIRE;82 RUE SEDAINE - 75011 PARIS;48.8588289084, 2.37887132712;True;False;CLOSED;Paris;51;0;0;2017-11-24T09:41:14+01:00
11012;11012 - MONTREUIL VOLTAIRE;93 RUE DE MONTREUIL - 75011 PARIS;48.8505070118, 2.39307555827;True;False;CLOSED;Paris;33;0;0;2017-11-24T10:12:46+01:00
14101;14101 - PLACE FERNAND MOURLOT;29 BOULEVARD EDGAR QUINET 75014 PARIS;48.8415048015, 2.32327771564;True;False;CLOSED;Paris;33;0;0;2017-11-24T10:21:33+01:00
13024;13024 - BOBILLOT TOLBIAC;81 RUE BOBILLOT - 75013 PARIS;48.8255258619, 2.35020508497;True;False;CLOSED;Paris;33;0;0;2017-11-24T11:21:53+01:00
43009;43009 - MURS DU PARC (VINCENNES);AVENUE DES MURS DU PARC - 94300 VINCENNES;48.8469612602, 2.4522373966;True;False;CLOSED;Paris;50;0;0;2017-11-24T11:21:32+01:00
